data,autor,partido,uf,discurso
09/04/2019,POMPEO DE MATTOS,PDT,RS,"O art. 95 combinado com o art. 39,  caput,  § 1 º,  e art. 40. § 1º, do Regimento Interno, é com base no que apresento questão de ordem. Presidente, eu não tenho feito questão de ordem. Quando a faço, é com pertinência. O art. 39 do Regimento Interno dispõe: Art. 39. As Comissões terão 1 (um) Presidente e 3 (três) Vice-Presidentes, eleitos por seus pares, com mandato até a posse dos novos componentes eleitos no ano subseqüente, vedada a reeleição. § 1º O Presidente da Câmara convocará as Comissões Permanentes para se reunirem até cinco sessões depois de constituídas, para instalação de seus trabalhos e eleição dos respectivos Presidente, Primeiro, Segundo e Terceiro Vice-Presidentes. Art. 40. (...) § 1º Se vagar o cargo de Presidente ou de Vice-Presidente, proceder-se-á a nova eleição para escolha do sucessor, salvo se faltarem menos de três meses para o término do mandato, caso em que será provido na forma indicada no caput deste artigo.  § 2º Em caso de mudança da legenda partidária, o Presidente ou Vice- Presidente da Comissão perderá automaticamente o cargo que ocupa, aplicando-se para o preenchimento da vaga o disposto no § 1º deste artigo. Para concluir, faço a remissão a esses artigos diante do fato de que esta Comissão que foi instalada elegeu o seu Presidente e está funcionando visando cumprir as regras do processo legislativo, Presidente. Entretanto, esta Comissão não está cumprindo seu dever de compor a direção, ou seja, seus Vice-Presidentes, conforme determinação do Presidente da Casa e conforme dispõe o § 1º do art. 39. É imperioso que todo o comando de um colegiado ou órgão tenha uma linha sucessória, pois, diante a ausência daquele que tem o poder de decisão, deve haver outro que o substitua sob o risco de omissão da Comissão. Presidente, uma Comissão Parlamentar tem por objetivo e dever emitir parecer, deliberar sobre matérias legislativas, possui competência para realizar audiências públicas e convocar Ministros, deliberar sobre requerimentos e receber documentos. Isso é imposto pelo Regimento e, por sua vez, traz deveres para o Presidente da Comissão. Reunião de: 09/04/2019 O Regimento enumera essas regras, mais especificamente no art. 41, que são: convocar e presidir todas as reuniões da Comissão e nelas manter a ordem e a solenidade necessárias; decidir sobre o que será pautado na Comissão e dar conhecimento ao colegiado; designar Relatores e Relatores substitutos; assinar pareceres, juntamente com o Relator; dentre outras atribuições. Concluo, Presidente: como poderia um colegiado funcionar sem um comando? As proposições que tramitam devem ser encaminhadas dentro das Comissões. E muitas são as responsabilidades desta Comissão. Portanto, Sr. Presidente, é dever que sejam eleitos os Vice-Presidentes imediatamente, após a eleição do Presidente, e que assim se proceda também no plenário. Então, essa é a questão de ordem porque parte da Comissão, como sabe V.Exa., está acéfala. É esse a questão de ordem que eu apresento a V.Exa."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Perfeito, Deputado."
09/04/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, nós podemos aditar a questão de ordem?"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,Aditar?
09/04/2019,MARIA DO ROSÁRIO,PT,RS,"Sim, complementar em termos argumentativos. Pergunto a V.Exa."
09/04/2019,DELEGADO PABLO,PSL,AM,"Sr. Presidente, por favor..."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Aditar, não. Eu responder a questão de ordem do Deputado e vai ficar bastante claro."
09/04/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, eu posso subscrever a questão de ordem?"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Subscrever, pode."
09/04/2019,MARIA DO ROSÁRIO,PT,RS,Depois...
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Está bem. Deputado Pompeo de Mattos, o art. 39 preceitua que tem que ter um Presidente e três Vice-Presidentes. Muitas Comissões começaram reuniões deliberativas aqui na Casa, isso de uma maneira histórica, sem o Segundo e Terceiro Vice- Presidentes. A praxe, geralmente, é: Presidente e Primeiro Vice. E os outros ficam para as sessões seguintes. A CCJ ainda não fez. É uma questão de acordo de Líderes. É algo histórico aqui na Casa. Vale lembrar que até já foi alvo de um estudo meu muito aprofundado que o § 2º do art. 39, bem como os incisos I e II, já não se aplicam mais. Eles têm letras taxativas, no entanto essa taxatividade já não se observa na prática regimental consolidada na Casa. Então, eu agradeço a sua questão de ordem e a preocupação com essa questão regimental. No entanto, eu a indefiro com base no histórico da Casa e nos precedentes, e também por se tratar de um acordo de Líderes que embasa essa questão do art. 39 e a eleição dos Segundo e Terceiro Vice-Presidentes. Passo aos requerimentos: requerimento de alteração da ordem dos trabalhos. Vou passar aos requerimentos, Deputados. É a mesma matéria?  (Pausa.) (Intervenções simultâneas ininteligíveis.)"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Matéria vencida, Deputada. Encontra-se sobre a mesa requerimento... (Intervenções simultâneas ininteligíveis.)"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"É matéria vencida, Deputada? (Intervenção fora do microfone.)"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Qual é o artigo, Deputada?"
09/04/2019,ERIKA KOKAY,PT,DF,Art. 160.
09/04/2019,EDUARDO BOLSONARO,PSL,SP,"Presidente, é questão de ordem eterna? É a segunda questão de ordem..."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Traga a questão de ordem à mesa. Reunião de: 09/04/2019 Vou passar aos requerimentos, para termos agilidade. (Intervenções simultâneas ininteligíveis.)"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,É a mesma matéria. Requerimento de alteração da ordem dos trabalhos. Encontra-se sobre a mesa requerimento de alteração da ordem dos trabalhos de autoria do Deputado Coronel Armando com a finalidade de estabelecer a seguinte ordem... (Intervenções simultâneas ininteligíveis.) (Tumulto no plenário.)
09/04/2019,DELEGADO PABLO,PSL,AM,"Presidente, siga a ordem, continue presidindo. V.Exa. tem que presidir. Não caia neste tumulto, Presidente."
09/04/2019,GLEISI HOFFMANN,PT,PR,Assim não pode ser.
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,A questão já foi decidida.
09/04/2019,MARIA DO ROSÁRIO,PT,RS,Sr. Presidente...
09/04/2019,ERIKA KOKAY,PT,DF,V.Exa. tem que me dar o direito de expor...
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Qual é o artigo, Deputada?"
09/04/2019,ERIKA KOKAY,PT,DF,"O artigo, já lhe falei. É o art. 160. V.Exa., em princípio, não pode cassar a palavra de quem quer que seja. V.Exa. tem que dar o tempo regimental de 3 minutos, para que eu possa formular a questão de ordem, e aí V.Exa. responde. Eu posso formular a questão de ordem?"
09/04/2019,DELEGADO PABLO,PSL,AM,"Mais outra questão de ordem, Deputada?"
09/04/2019,EDUARDO BOLSONARO,PSL,SP,"Temos o direito de tocar a sessão também, não é o direito parlamentar de falar. A garantia da palavra é dada, mas não é  ad eternum,  não."
09/04/2019,MARIA DO ROSÁRIO,PT,RS,Este senhor é da Comissão? (Tumulto no plenário.) (Intervenções simultâneas ininteligíveis.)
09/04/2019,DELEGADO PABLO,PSL,AM,A Deputada Gleisi Hoffmann também não é da Comissão e está aqui.
09/04/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, eu exijo que o senhor tenha... Agora há pouco eu ouvi V.Exa. se dirigir à Presidenta do meu partido, Gleisi Hoffmann, e eu fiquei com uma dor no coração."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputada Maria do Rosário, agora ouviremos a questão de ordem da Deputada Erika Kokay. Se for a mesma questão de ordem já decidida, retirarei a palavra. Tem a palavra a Deputada Erika Kokay."
09/04/2019,ERIKA KOKAY,PT,DF,Seria de bom alvitre...
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputadas, vou encerrar, pois V.Exas. estão discutindo a mesma matéria vencida."
09/04/2019,ERIKA KOKAY,PT,DF,"Não, eu quero fazer a questão de ordem."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,Encontra-se sobre a mesa requerimento de votação nominal do requerimento de inversão da ordem dos trabalhos... (Tumulto no plenário.)
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputadas, mantenham o decoro. Suas colegas de bancada não deixam V.Exa. falar, Deputada."
09/04/2019,DELEGADO PABLO,PSL,AM,"Presidente, o art. 95 é muito claro."
09/04/2019,MARIA DO ROSÁRIO,PT,RS,V.Exa. vai dar o mesmo tratamento igualitário. Reunião de: 09/04/2019
09/04/2019,ERIKA KOKAY,PT,DF,"Presidente, assegure o prazo para eu fazer a questão de ordem."
09/04/2019,DELEGADO PABLO,PSL,AM,Vem aqui para tumultuar. Querem tumultuar.
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Vou passar aos requerimentos. Encontra-se sobre a mesa requerimento de votação nominal do requerimento de inversão da ordem dos trabalhos de autoria da Deputada Maria do Rosário e do Deputado Alencar Santana Braga. Defiro, de ofício, o requerimento da Deputada Maria do Rosário e do Deputado Alencar Santana Braga e passaremos à análise do requerimento da alteração da ordem dos trabalhos de autoria do Coronel Armando. A inversão consiste, primeiramente, na ordem do dia; segunda etapa, ata; terceira, ata ou expediente. Para encaminhar a favor do requerimento, pelo prazo de 5 minutos, tem a palavra o Deputado Coronel Armando. Deputado Coronel Armando, se V.Exa. me permitir, eu vou passar a palavra em momento final à Deputada Erika Kokay, por 3 minutos. Se for matéria vencida e já decidida, cortarei a palavra, Deputada Erika Kokay. Espero que V.Exa. traga uma questão de ordem diferente daquela que já foi decidida."
09/04/2019,BIBO NUNES,PSL,RS,"Muito bem, Presidente."
09/04/2019,MARIA DO ROSÁRIO,PT,RS,É meu também. O requerimento do Deputado Coronel Armando entrou primeiro. Ele ficou na fila.
09/04/2019,ERIKA KOKAY,PT,DF,"O primeiro aspecto, V.Exa...."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"O pedido foi de V.Exa., Deputada. V.Exa. pediu, e eu deferi, de ofício. Eu deferi o seu pedido, de ofício."
09/04/2019,MARIA DO ROSÁRIO,PT,RS,Não.
09/04/2019,DELEGADO PABLO,PSL,AM,"Já foi indeferido, Presidente. Não se pode alongar no tempo essa questão."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputada Erika Kokay, V.Exa. tem a palavra por 3 minutos."
09/04/2019,ERIKA KOKAY,PT,DF,"Presidente, assegure-me a palavra."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Está assegurada, Deputada Erika."
09/04/2019,ERIKA KOKAY,PT,DF,"Eu gostaria que ficasse bastante claro que quem interrompeu a minha fala, o Deputado que interrompeu a minha fala, não é meu colega e não está no mesmo campo que eu estou, de defesa da democracia. E eu espero que V.Exa. cumpra o requerimento."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputada, qual é a questão de ordem, com base no art. 160? (Intervenções simultâneas ininteligíveis.)"
09/04/2019,ERIKA KOKAY,PT,DF,"Assegure a minha palavra, porque é sua função."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Está assegurada, mas faça rapidamente a questão de ordem, senão vou cortar a palavra, Deputada."
09/04/2019,ERIKA KOKAY,PT,DF,"Não, Presidente. Tenho 3 minutos para formulá-la. Nós temos aqui o art. 160, que, no §1º, diz:  Quando os requerimentos de preferência excederem a cinco  Š que é o caso Š,  o Presidente, se entender que isso pode tumultuar ... E, ali, Presidente, eu queria me reportar ao funcionamento de Plenário. Quando você tem seis requerimentos de inversão da ordem, há que se presumir, eu sei que a presunção da inocência está ferida neste País, senão não tínhamos Luiz Inácio Lula da Silva preso...  (Manifestação no plenário.) V.Exa. tem que assegurar a palavra, Presidente. É função sua, e eu gostaria que V.Exa. prestasse atenção na questão de ordem. Então, veja, quando você tem seis requerimentos de inversão da ordem dos trabalhos, você tem a presunção de que haverá um tumulto na discussão. Aí, nesse sentido, o que diz o art. 160?  O Presidente verificará, por consulta prévia, se a Câmara admite modificação na Ordem do Dia.  O que quer assegurar o art. 160 do Regimento? Que nós tenhamos uma discussão ou uma deliberação prévia desta Comissão, se cabe à Comissão alterar, ou não, a ordem natural dos trabalhos. E nós estamos aqui dizendo que, como há seis requerimentos, a situação se enquadra ao que está previsto no requerimento. Reunião de: 09/04/2019 Deveria V.Exa. Š bem, eu sei que V.Exa. não quer que nós emendemos supressivamente a matéria, tirando-nos o direito de fazê-lo; que V.Exa. quer nos impedir de recorrer em vários momentos; que V.Exa. quer nos silenciar, porque eu sei a dificuldade de defender essa reforma da Previdência, pois 56% da população brasileira, na última pesquisa, diz não à reforma da Previdência; 65%, na pesquisa de ontem..."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputada, eu vou responder a sua questão de ordem."
09/04/2019,ERIKA KOKAY,PT,DF,"A questão de ordem que eu apresento é que V.Exa. faça a consulta prévia, que está prevista no Regimento. V.Exa. não pode ser sabujo da retirada da aposentadoria e ferir o Regimento desta Casa nesta perspectiva."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Está bem, Deputada. Eu vou responder a sua questão de ordem. Na verdade, a própria questão de ordem já tem a resposta em si. O §1º do art. 160 prescreve que  Quando os requerimentos de preferência excederem a cinco Š  e excederam, porque são seis requerimentos  Š, o Presidente, se entender que isso pode tumultuar a ordem dos trabalhos, verificará, por consulta prévia, se a Câmara admite modificação na Ordem do Dia,  o Presidente, se entender que isso pode tumultuar. Eu não entendo que tumultua. Então, passo. Questão de ordem improvida. Vamos aos requerimentos.  (Palmas.)"
09/04/2019,DELEGADO PABLO,PSL,AM,"Presidente, me permite a palavra um instante?"
09/04/2019,ERIKA KOKAY,PT,DF,Eu quero ter o direito de recorrer! Quero ter o direito de recorrer! Quero ter o direito de recorrer!
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,Passo a palavra ao Deputado Coronel Armando.
09/04/2019,ERIKA KOKAY,PT,DF,Quero ter o direito de recorrer!
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,V.Exa. pode recorrer à Presidência da Câmara.
09/04/2019,ERIKA KOKAY,PT,DF,Até porque vocês assassinam pessoas na rua... (O microfone é desligado.)
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Está assegurado o seu direito. Deputado Coronel Armando, V.Exa. tem a palavra. (Intervenções simultâneas ininteligíveis.)"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Peço a V.Exas. que respeitem o orador que está com a palavra, o Deputado Coronel Armando. Podem recorrer, é um direito regimental. É um direito regimental de V.Exas. recorrerem. Esse direito está à disposição de V.Exas. Portanto, exerçam o Regimento. O Deputado Coronel Armando está com a palavra. (Intervenção fora do microfone.)"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputada, eu provi o requerimento de V.Exa. de ofício. Eu provi de oficio o requerimento. Então, não há encaminhamento. V.Exa. pode debater contrariamente ao requerimento do Deputado Coronel Armando. Tem a palavra o Deputado Coronel Armando."
09/04/2019,CORONEL ARMANDO,PSL,SC,"Sr. Presidente Felipe Francischini, considerando a importância da reforma da Previdência e a urgência de que a Câmara dos Deputados cumpra um dos seus papéis, que é o de legislar, e não apenas o de discutir, apresentei, em nome da Liderança do Governo, do PSL, requerimento no sentido de inverter a pauta dos trabalhos de hoje de forma a iniciarmos pela Ordem do Dia e, assim, podermos ouvir com mais tranquilidade e com os ânimos menos exaltados a leitura do relatório do Deputado Delegado Marcelo Freitas sobre a constitucionalidade da PEC da reforma da Previdência. Tenho certeza de que o Brasil espera e precisa muito que nós Deputados trabalhemos para garantir o futuro das novas gerações. Então, isso justifica o requerimento.  (Palmas.)"
